3;200;{t:20.06,ti:JSON,ts:1638321670345};01.12.2021 - 01:21:10 AM;1;34;;;;
3;200;{t:20.06,ti:JSON,ts:1638321670525};01.12.2021 - 01:21:10 AM;1;34;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321670637;01.12.2021 - 01:21:11 AM;3;35;;;;
4;200;t|20.12|ti|UL|ts|1638321671044;01.12.2021 - 01:21:11 AM;1;30;;;;
3;200;{t:20.06,ti:JSON,ts:1638321671163};01.12.2021 - 01:21:11 AM;1;34;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321671255;01.12.2021 - 01:21:11 AM;0;35;;;;
5;200;tempo|12.55;01.12.2021 - 01:21:11 AM;0;11;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321671903</div>;01.12.2021 - 01:21:12 AM;135;97;;;;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gateway:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};01.12.2021 - 01:21:12 AM;135;293;;;;
3;200;{t:20.06,ti:JSON,ts:1638321672164};01.12.2021 - 01:21:12 AM;2;34;;;;
4;200;t|20.12|ti|UL|ts|1638321672214;01.12.2021 - 01:21:12 AM;0;30;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321672277 /> </measure>;01.12.2021 - 01:21:12 AM;3;127;;;;
5;200;{tempe:12.71};01.12.2021 - 01:21:12 AM;0;13;;;;
4;200;t|20.12|ti|UL|ts|1638321672399;01.12.2021 - 01:21:12 AM;1;30;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321672535</div>;01.12.2021 - 01:21:12 AM;3;97;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3MjMyMXx0aXxsb3Jh};01.12.2021 - 01:21:12 AM;1;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3MjMzNnx0aXxsb3Jh};01.12.2021 - 01:21:12 AM;2;303;;;;
4;200;t|20.12|ti|UL|ts|1638321672728;01.12.2021 - 01:21:12 AM;1;30;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3MjUxMXx0aXxsb3Jh};01.12.2021 - 01:21:12 AM;2;303;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321672857;01.12.2021 - 01:21:12 AM;1;35;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321673008;01.12.2021 - 01:21:13 AM;1;35;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3Mjg3MXx0aXxsb3Jh};01.12.2021 - 01:21:13 AM;2;303;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321673183;01.12.2021 - 01:21:13 AM;1;35;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321673243;01.12.2021 - 01:21:13 AM;0;35;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3MzI2Nnx0aXxsb3Jh};01.12.2021 - 01:21:13 AM;5;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3Mzg4MXx0aXxsb3Jh};01.12.2021 - 01:21:14 AM;1;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3MzkzOHx0aXxsb3Jh};01.12.2021 - 01:21:14 AM;3;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3NDcwM3x0aXxsb3Jh};01.12.2021 - 01:21:14 AM;1;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3NTgxN3x0aXxsb3Jh};01.12.2021 - 01:21:16 AM;2;303;;;;
4;200;t|20.12|ti|UL|ts|1638321676264;01.12.2021 - 01:21:16 AM;2;30;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3NjYxMHx0aXxsb3Jh};01.12.2021 - 01:21:16 AM;1;303;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321677001 /> </measure>;01.12.2021 - 01:21:17 AM;5;127;;;;
3;200;{t:20.06,ti:JSON,ts:1638321677136};01.12.2021 - 01:21:17 AM;2;34;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY3Njk5NHx0aXxsb3Jh};01.12.2021 - 01:21:17 AM;1;303;;;;
5;200;t12.55|T;01.12.2021 - 01:21:17 AM;0;8;;;;
5;200;t12.55|T;01.12.2021 - 01:21:17 AM;1;8;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321677590;01.12.2021 - 01:21:17 AM;2;35;;;;
4;200;t|20.12|ti|UL|ts|1638321677783;01.12.2021 - 01:21:17 AM;4;30;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321677909;01.12.2021 - 01:21:17 AM;1;35;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321678033;01.12.2021 - 01:21:18 AM;1;35;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321678140;01.12.2021 - 01:21:18 AM;1;35;;;;
5;200;<div title=Current Temperature>17</div>;01.12.2021 - 01:21:18 AM;1;39;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321678358;01.12.2021 - 01:21:18 AM;1;35;;;;
5;200;tempo|12.55;01.12.2021 - 01:21:18 AM;0;11;;;;
5;200;{applicationI:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};01.12.2021 - 01:21:18 AM;1;294;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321678723 /> </measure>;01.12.2021 - 01:21:18 AM;5;127;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321678833</div>;01.12.2021 - 01:21:18 AM;2;97;;;;
5;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><temp value=20.45 />;01.12.2021 - 01:21:18 AM;2;73;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321679093 /> </measure>;01.12.2021 - 01:21:19 AM;5;127;;;;
4;200;t|20.12|ti|UL|ts|1638321679200;01.12.2021 - 01:21:19 AM;1;30;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321679330;01.12.2021 - 01:21:19 AM;0;35;;;;
4;200;t|20.12|ti|UL|ts|1638321679476;01.12.2021 - 01:21:19 AM;1;30;;;;
5;200;<div title=Current Temperature>17C</div>;01.12.2021 - 01:21:19 AM;1;40;;;;
3;200;{t:20.06,ti:JSON,ts:1638321679740};01.12.2021 - 01:21:19 AM;2;34;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321679846</div>;01.12.2021 - 01:21:19 AM;2;97;;;;
5;200;t|;01.12.2021 - 01:21:20 AM;2;2;;;;
4;200;t|20.12|ti|UL|ts|1638321680073;01.12.2021 - 01:21:20 AM;2;30;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321680184;01.12.2021 - 01:21:20 AM;1;35;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321680310 /> </measure>;01.12.2021 - 01:21:20 AM;12;127;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MDA3OHx0aXxsb3Jh};01.12.2021 - 01:21:20 AM;1;303;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321680427</div>;01.12.2021 - 01:21:20 AM;2;97;;;;
3;200;{t:20.06,ti:JSON,ts:1638321680518};01.12.2021 - 01:21:20 AM;3;34;;;;
3;200;{t:20.06,ti:JSON,ts:1638321680643};01.12.2021 - 01:21:20 AM;2;34;;;;
4;200;t|20.12|ti|UL|ts|1638321680749;01.12.2021 - 01:21:20 AM;2;30;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321680887 /> </measure>;01.12.2021 - 01:21:20 AM;13;127;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321681000;01.12.2021 - 01:21:21 AM;1;35;;;;
3;200;{t:20.06,ti:JSON,ts:1638321681132};01.12.2021 - 01:21:21 AM;2;34;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321681306</div>;01.12.2021 - 01:21:21 AM;3;97;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MTA3OXx0aXxsb3Jh};01.12.2021 - 01:21:21 AM;1;303;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321681419 /> </measure>;01.12.2021 - 01:21:21 AM;3;127;;;;
4;200;t|20.12|ti|UL|ts|1638321681532;01.12.2021 - 01:21:21 AM;1;30;;;;
3;200;{t:20.06,ti:JSON,ts:1638321681658};01.12.2021 - 01:21:21 AM;2;34;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MTQ0NHx0aXxsb3Jh};01.12.2021 - 01:21:21 AM;0;303;;;;
5;200;{tempe:12.71};01.12.2021 - 01:21:21 AM;0;13;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321681915 /> </measure>;01.12.2021 - 01:21:21 AM;16;127;;;;
3;200;{t:20.06,ti:JSON,ts:1638321682023};01.12.2021 - 01:21:22 AM;2;34;;;;
3;200;{t:20.06,ti:JSON,ts:1638321682133};01.12.2021 - 01:21:22 AM;2;34;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MTkyOXx0aXxsb3Jh};01.12.2021 - 01:21:22 AM;1;303;;;;
3;200;{t:20.06,ti:JSON,ts:1638321682374};01.12.2021 - 01:21:22 AM;1;34;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MjE0NHx0aXxsb3Jh};01.12.2021 - 01:21:22 AM;1;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MjIxN3x0aXxsb3Jh};01.12.2021 - 01:21:22 AM;0;303;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321682557</div>;01.12.2021 - 01:21:22 AM;2;97;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321682593</div>;01.12.2021 - 01:21:22 AM;1;97;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MjM4MXx0aXxsb3Jh};01.12.2021 - 01:21:22 AM;1;303;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MjUxN3x0aXxsb3Jh};01.12.2021 - 01:21:22 AM;2;303;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321682856</div>;01.12.2021 - 01:21:22 AM;2;97;;;;
3;200;{t:20.06,ti:JSON,ts:1638321683013};01.12.2021 - 01:21:23 AM;1;34;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4Mjg0Nnx0aXxsb3Jh};01.12.2021 - 01:21:23 AM;2;303;;;;
5;400;2584.5 33;;;;;;;
"g8k""";01.12.2021 - 01:21:23 AM;0;14;;;;;;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1};01.12.2021 - 01:21:23 AM;0;265;;;;
3;200;{t:20.06,ti:JSON,ts:1638321683420};01.12.2021 - 01:21:23 AM;2;34;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321683532</div>;01.12.2021 - 01:21:23 AM;3;97;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321683656 /> </measure>;01.12.2021 - 01:21:23 AM;11;127;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4MzUyMXx0aXxsb3Jh};01.12.2021 - 01:21:23 AM;5;303;;;;
3;200;{t:20.06,ti:JSON,ts:1638321683817};01.12.2021 - 01:21:23 AM;1;34;;;;
4;200;t|20.12|ti|UL|ts|1638321683914;01.12.2021 - 01:21:23 AM;1;30;;;;
5;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYyNjk3OTc0OTgwNA==};01.12.2021 - 01:21:24 AM;1;284;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321684238 /> </measure>;01.12.2021 - 01:21:24 AM;6;127;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321684354;01.12.2021 - 01:21:24 AM;0;35;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321684485 /> </measure>;01.12.2021 - 01:21:24 AM;8;127;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4NDMxNnx0aXxsb3Jh};01.12.2021 - 01:21:24 AM;0;303;;;;
4;200;t|20.12|ti|UL|ts|1638321684606;01.12.2021 - 01:21:24 AM;1;30;;;;
5;200;2584.5 33g8k;01.12.2021 - 01:21:24 AM;0;12;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321684813 /> </measure>;01.12.2021 - 01:21:24 AM;8;127;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321684931</div>;01.12.2021 - 01:21:24 AM;5;97;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321685046;01.12.2021 - 01:21:25 AM;1;35;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321685161;01.12.2021 - 01:21:25 AM;1;35;;;;
2;200;<!DOCTYPE html><div id=temperature>20.07</div><div id=ti>HTML</div><div id=ts>1638321685262</div>;01.12.2021 - 01:21:25 AM;3;97;;;;
4;200;t|20.12|ti|UL|ts|1638321685360;01.12.2021 - 01:21:25 AM;0;30;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321685479;01.12.2021 - 01:21:25 AM;1;35;;;;
4;200;t|20.12|ti|UL|ts|1638321685580;01.12.2021 - 01:21:25 AM;1;30;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321685700 /> </measure>;01.12.2021 - 01:21:25 AM;7;127;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321685821 /> </measure>;01.12.2021 - 01:21:25 AM;11;127;;;;
4;200;t|20.12|ti|UL|ts|1638321685927;01.12.2021 - 01:21:25 AM;1;30;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321686047;01.12.2021 - 01:21:26 AM;1;35;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321686180 /> </measure>;01.12.2021 - 01:21:26 AM;9;127;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321686293 /> </measure>;01.12.2021 - 01:21:26 AM;4;127;;;;
7;200;t|20.12|ti|TEROS12|ts|1638321686408;01.12.2021 - 01:21:26 AM;0;35;;;;
6;200;{applicationID:5,applicationName:mestrado_simulacao,deviceName:DHT11,devEUI:221597e4529df57d,rxInfo:[{gatewayID:000000ffff001000,name:ExpGW,rssi:-57,loRaSNR:7,location:{latitude:0,longitude:0,altitude:0}}],txInfo:{frequency:915000000,dr:5},adr:false,fCnt:0,fPort:1,data:dHN8MTYzODMyMTY4NjIxNHx0aXxsb3Jh};01.12.2021 - 01:21:26 AM;1;303;;;;
5;200;|12.55;01.12.2021 - 01:21:26 AM;0;6;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321686648 /> </measure>;01.12.2021 - 01:21:26 AM;9;127;;;;
3;200;{t:20.06,ti:JSON,ts:1638321686775};01.12.2021 - 01:21:26 AM;6;34;;;;
1;200;<measure device=dht22 key=4jggokgpepnvsb2uv4s40d59ov><t value=20.07 /><ti value = XML /><ts value = 1638321686901 /> </measure>;01.12.2021 - 01:21:26 AM;7;127;;;;
